"","ILAM","ILAM2","ILCA","ILCO2","ILCO","ILCU3","ILDE","ILGL","ILKR","ILLA","ILLO","ILMO","ILMU","ILMY","ILOP","ILOPA","ILVE","ILVO","OID","State","County","sum"
"894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"367","Kansas","Bourbon",0
"895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2720","Kansas","Brown",0
"896",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1297","Kansas","Butler",0
"897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1769","Kansas","Chase",0
"898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"44","Kansas","Chautauqua",0
"899",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1913","Kansas","Cherokee",1
"900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1361","Kansas","Cheyenne",0
"901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"527","Kansas","Clark",0
"902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"516","Kansas","Clay",0
"903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"855","Kansas","Cloud",0
"904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"271","Kansas","Coffey",0
"905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"543","Kansas","Comanche",0
"906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2396","Kansas","Cowley",0
"907",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2661","Kansas","Crawford",1
"908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1862","Kansas","Decatur",0
"909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"821","Kansas","Dickinson",0
"910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1606","Kansas","Doniphan",0
"911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2517","Kansas","Douglas",0
"912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"241","Kansas","Edwards",0
"913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"669","Kansas","Elk",0
"914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1119","Kansas","Ellis",0
"915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"854","Kansas","Ellsworth",0
"916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3156","Kansas","Finney",0
"917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"772","Kansas","Ford",0
"918",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1280","Kansas","Franklin",0
"919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3216","Kansas","Geary",0
"920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2903","Kansas","Gove",0
"921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"517","Kansas","Graham",0
"922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"139","Kansas","Grant",0
"923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"553","Kansas","Gray",0
"924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2542","Kansas","Greeley",0
"925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"73","Kansas","Greenwood",0
"926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"563","Kansas","Hamilton",0
"927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"495","Kansas","Harper",0
"928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1847","Kansas","Harvey",0
"929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"55","Kansas","Haskell",0
"930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1479","Kansas","Hodgeman",0
"931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"614","Kansas","Jackson",0
"932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"879","Kansas","Jefferson",0
"933",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2597","Kansas","Jewell",0
"934",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"106","Kansas","Johnson",0
"935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1476","Kansas","Kearny",0
"936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"615","Kansas","Kingman",0
"937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"725","Kansas","Kiowa",0
"938",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2118","Kansas","Labette",1
"939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"518","Kansas","Lane",0
"940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2999","Kansas","Leavenworth",0
"941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"214","Kansas","Lincoln",0
"942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"362","Kansas","Linn",0
"943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"832","Kansas","Logan",0
"944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"56","Kansas","Lyon",0
"945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"297","Kansas","McPherson",0
"946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1739","Kansas","Marion",0
"947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2382","Kansas","Marshall",0
"948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1326","Kansas","Meade",0
"949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1868","Kansas","Miami",0
"950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2336","Kansas","Mitchell",0
"951",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1412","Kansas","Montgomery",1
"952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2465","Kansas","Morris",0
"953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1324","Kansas","Morton",0
"954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"534","Kansas","Nemaha",0
"955",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"23","Kansas","Neosho",1
"956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1899","Kansas","Ness",0
"957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"633","Kansas","Norton",0
"958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"301","Kansas","Osage",0
"959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"421","Kansas","Osborne",0
"960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"789","Kansas","Ottawa",0
"961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"350","Kansas","Pawnee",0
"962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1902","Kansas","Phillips",0
"963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1767","Kansas","Pottawatomie",0
"964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2471","Kansas","Pratt",0
"965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"503","Kansas","Rawlins",0
"966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1848","Kansas","Reno",0
"967",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1946","Kansas","Republic",0
"968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3204","Kansas","Rice",0
"969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3036","Kansas","Riley",0
"970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1985","Kansas","Rooks",0
"971",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"272","Kansas","Rush",0
"972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"422","Kansas","Russell",0
"973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"365","Kansas","Saline",0
"974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"845","Kansas","Scott",0
"975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1313","Kansas","Sedgwick",0
"976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2191","Kansas","Seward",0
"977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2231","Kansas","Shawnee",0
"978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"790","Kansas","Sheridan",0
"979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"121","Kansas","Sherman",0
"980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127","Kansas","Smith",0
"981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"622","Kansas","Stafford",0
"982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1325","Kansas","Stanton",0
"983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"556","Kansas","Stevens",0
"984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2500","Kansas","Sumner",0
"985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"322","Kansas","Thomas",0
"986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"700","Kansas","Trego",0
"987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"760","Kansas","Wabaunsee",0
"988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"366","Kansas","Wallace",0
"989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"463","Kansas","Washington",0
"990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2204","Kansas","Wichita",0
"991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"372","Kansas","Wilson",0
"992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2630","Kansas","Woodson",0
"993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1413","Kansas","Wyandotte",0
"994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2462","Kentucky","Adair",2
"995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1033","Kentucky","Allen",1
"996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1467","Kentucky","Anderson",1
"997",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2528","Kentucky","Ballard",1
"998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1481","Kentucky","Barren",1
"999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1099","Kentucky","Bath",2
"1000",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1637","Kentucky","Bell",2
"1001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"838","Kentucky","Boone",0
"1002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1656","Kentucky","Bourbon",1
"1003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1334","Kentucky","Boyd",1
"1004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2484","Kentucky","Boyle",1
"1005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1638","Kentucky","Bracken",0
"1006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3208","Kentucky","Breathitt",0
"1007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1406","Kentucky","Breckinridge",0
"1008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1097","Kentucky","Bullitt",1
"1009",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"2266","Kentucky","Butler",2
"1010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3214","Kentucky","Caldwell",0
"1011",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"754","Kentucky","Calloway",3
"1012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2585","Kentucky","Campbell",1
"1013",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1837","Kentucky","Carlisle",1
"1014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1127","Kentucky","Carroll",0
"1015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2675","Kentucky","Carter",1
"1016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2592","Kentucky","Casey",2
"1017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"964","Kentucky","Christian",0
"1018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1468","Kentucky","Clark",0
"1019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"950","Kentucky","Clay",1
"1020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2002","Kentucky","Clinton",2
"1021",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1090","Kentucky","Crittenden",1
"1022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1052","Kentucky","Cumberland",1
"1023",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"1441","Kentucky","Daviess",2
"1024",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"186","Kentucky","Edmonson",5
"1025",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"928","Kentucky","Elliott",2
"1026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"568","Kentucky","Estill",2
"1027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"3207","Kentucky","Fayette",1
"1028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1058","Kentucky","Fleming",2
"1029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1088","Kentucky","Floyd",1
"1030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2483","Kentucky","Franklin",1
"1031",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"1724","Kentucky","Fulton",2
"1032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2611","Kentucky","Gallatin",0
"1033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2133","Kentucky","Garrard",1
"1034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1118","Kentucky","Grant",0
"1035",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"190","Kentucky","Graves",2
"1036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1663","Kentucky","Grayson",1
"1037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2287","Kentucky","Green",1
"1038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1687","Kentucky","Greenup",0
"1039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1688","Kentucky","Hancock",0
"1040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"965","Kentucky","Hardin",2
"1041",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"2751","Kentucky","Harlan",2
"1042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2806","Kentucky","Harrison",0
"1043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1008","Kentucky","Hart",1
"1044",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1440","Kentucky","Henderson",1
"1045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1089","Kentucky","Henry",1
"1046",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"2239","Kentucky","Hickman",2
"1047",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2240","Kentucky","Hopkins",1
"1048",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"1948","Kentucky","Jackson",3
"1049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2496","Kentucky","Jefferson",2
"1050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1477","Kentucky","Jessamine",0
"1051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1495","Kentucky","Johnson",1
"1052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2506","Kentucky","Kenton",0
"1053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1187","Kentucky","Knott",1
"1054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"930","Kentucky","Knox",2
"1055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2184","Kentucky","Larue",1
"1056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2209","Kentucky","Laurel",2
"1057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2770","Kentucky","Lawrence",1
"1058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1740","Kentucky","Lee",2
"1059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"3058","Kentucky","Leslie",1
"1060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1791","Kentucky","Letcher",1
"1061",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"1792","Kentucky","Lewis",3
"1062",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"2962","Kentucky","Lincoln",2
"1063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1341","Kentucky","Livingston",0
"1064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1126","Kentucky","Logan",1
"1065",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"3059","Kentucky","Lyon",1
"1066",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"14","Kentucky","McCracken",2
"1067",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"1414","Kentucky","McCreary",4
"1068",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1795","Kentucky","McLean",1
"1069",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"1898","Kentucky","Madison",3
"1070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2315","Kentucky","Magoffin",1
"1071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1059","Kentucky","Marion",0
"1072",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1543","Kentucky","Marshall",1
"1073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1053","Kentucky","Martin",1
"1074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2318","Kentucky","Mason",0
"1075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"825","Kentucky","Meade",0
"1076",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"375","Kentucky","Menifee",3
"1077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2144","Kentucky","Mercer",0
"1078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2420","Kentucky","Metcalfe",2
"1079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2519","Kentucky","Monroe",1
"1080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"3163","Kentucky","Montgomery",2
"1081",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1270","Kentucky","Morgan",2
"1082",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1310","Kentucky","Muhlenberg",1
"1083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1218","Kentucky","Nelson",1
"1084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3164","Kentucky","Nicholas",0
"1085",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"2862","Kentucky","Ohio",2
"1086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2697","Kentucky","Oldham",1
"1087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2810","Kentucky","Owen",1
"1088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1399","Kentucky","Owsley",2
"1089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1051","Kentucky","Pendleton",0
"1090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1816","Kentucky","Perry",1
"1091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"3166","Kentucky","Pike",2
"1092",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"951","Kentucky","Powell",4
"1093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1949","Kentucky","Pulaski",2
"1094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2875","Kentucky","Robertson",0
"1095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"3162","Kentucky","Rockcastle",2
"1096",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"3021","Kentucky","Rowan",3
"1097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1236","Kentucky","Russell",2
"1098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1438","Kentucky","Scott",0
"1099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2699","Kentucky","Shelby",1
"1100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"199","Kentucky","Simpson",1
"1101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"952","Kentucky","Spencer",0
"1102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"3149","Kentucky","Taylor",1
"1103",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"670","Kentucky","Todd",2
"1104",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"1298","Kentucky","Trigg",2
"1105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1230","Kentucky","Trimble",0
"1106",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1289","Kentucky","Union",1
"1107",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"962","Kentucky","Warren",3
"1108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"931","Kentucky","Washington",0
"1109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"839","Kentucky","Wayne",1
"1110",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"925","Kentucky","Webster",1
"1111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"851","Kentucky","Whitley",2
"1112",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"1578","Kentucky","Wolfe",4
"1113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1737","Kentucky","Woodford",0
"1114",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1040","Louisiana","Acadia",2
"1115",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"1220","Louisiana","Allen",4
"1116",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"3094","Louisiana","Ascension",2
"1117",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"3224","Louisiana","Assumption",2
"1118",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"2343","Louisiana","Avoyelles",3
"1119",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,"1442","Louisiana","Beauregard",4
"1120",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,"1719","Louisiana","Bienville",5
"1121",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"3110","Louisiana","Bossier",3
"1122",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"966","Louisiana","Caddo",5
"1123",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,"1756","Louisiana","Calcasieu",5
"1124",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"926","Louisiana","Caldwell",5
"1125",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"2299","Louisiana","Cameron",3
"1126",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"1135","Louisiana","Catahoula",4
"1127",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"2959","Louisiana","Claiborne",4
"1128",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"2163","Louisiana","Concordia",3
"1129",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,"1760","Louisiana","De Soto",6
"1130",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"3217","Louisiana","East Baton Rouge",5
"1131",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"2967","Louisiana","East Carroll",2
"1132",0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,"464","Louisiana","East Feliciana",6
"1133",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,"1094","Louisiana","Evangeline",5
"1134",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"2781","Louisiana","Franklin",3
"1135",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"946","Louisiana","Grant",3
"1136",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"2029","Louisiana","Iberia",3
"1137",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"2008","Louisiana","Iberville",2
"1138",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"466","Louisiana","Jackson",4
"1139",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"2236","Louisiana","Jefferson",2
"1140",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"1746","Louisiana","Jefferson Davis",3
"1141",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"1807","Louisiana","Lafayette",4
